index,que_time,path_start_time,cross_time,return_time,start_pos,cross_pos,return_pos,direction,trigger,breakout_level,PTarget,Outer,max_pips_before_BE,cross_to_BE_minutes,cross_to_BE_time,fib_236,fib_382,fib_50,fib_618,fib_764,highest_high_above_trigger,time_highest,lowest_low_below_trigger,time_lowest,Break_evenKey,BEKeyTouches,Trade_survived_BEKey,PTarget_after_BEKey,Outer_after_BEKey,MFE_after_BEKey,outer_touched,outer_closed,ptarget_touched,ptarget_closed,fib_outer_distance,fib_ptarget_distance,fib_total_spread,outer_pre_trigger,ptarget_pre_trigger,fib_236_touched,fib_236_closed,fib_382_touched,fib_382_closed,fib_50_touched,fib_50_closed,fib_618_touched,fib_618_closed,fib_764_touched,fib_764_closed,path_length_minutes
10,2025-08-28 12:00:00+00:00,2025-08-28 13:05:00+00:00,2025-08-28 14:08:00+00:00,2025-08-28 15:24:00+00:00,4,23,67,GREEN,1.35033,1.35122,1.34976,1.35195,,-7,-18.0,1.35143316,1.3511134200000001,1.3508550000000001,1.35059658,1.35027684,1.35247,2025-08-28 14:11:00+00:00,1.3498,2025-08-28 13:50:00+00:00,1.3498,1,0,1,1,26.699999999999502,1,1,1,1,0.0016199999999999548,0.0005699999999999594,0.0021899999999999142,1,1,1,1,1,1,1,1,1,1,1,1,65
11,2025-08-28 22:00:00+00:00,2025-08-28 23:00:00+00:00,2025-08-28 23:01:00+00:00,2025-08-28 23:03:00+00:00,0,1,3,GREEN,1.35072,1.35086,1.35067,1.35114,,-1,-1.0,1.35102908,1.35096046,1.350905,1.35084954,1.35078092,1.35102,2025-08-28 23:02:00+00:00,,,1.35072,1,0,1,0,3.00000000000189,0,0,1,1,0.00042000000000008697,4.999999999988347e-05,0.00046999999999997044,1,1,0,0,1,1,1,1,1,1,1,1,5
12,2025-08-29 01:00:00+00:00,2025-08-29 02:00:00+00:00,2025-08-29 02:17:00+00:00,2025-08-29 03:04:00+00:00,0,15,57,GREEN,1.34986,1.35032,1.34958,1.35116,,-15,-17.0,1.35078712,1.3505564399999999,1.3503699999999998,1.35018356,1.34995288,1.35048,2025-08-29 02:51:00+00:00,,,1.34986,1,0,1,0,6.199999999998429,0,0,1,1,0.0012999999999998568,0.000280000000000058,0.0015799999999999148,1,1,0,0,0,0,1,1,1,1,1,1,59
13,2025-08-29 04:00:00+00:00,2025-08-29 05:00:00+00:00,2025-08-29 05:02:00+00:00,2025-08-29 05:03:00+00:00,0,2,3,RED,1.35032,1.35025,1.35032,1.34944,,-1,-1.0,1.35011232,1.34998384,1.34988,1.34977616,1.34964768,1.35033,2025-08-29 05:01:00+00:00,1.35008,2025-08-29 05:04:00+00:00,1.35033,1,0,1,0,2.500000000000835,0,0,1,1,0.0008799999999999919,0.0,0.0008799999999999919,1,1,1,1,0,0,0,0,0,0,0,0,5
14,2025-08-29 18:00:00+00:00,2025-08-29 19:06:00+00:00,2025-08-29 19:11:00+00:00,2025-08-29 19:30:00+00:00,6,11,29,RED,1.35104,1.35082,1.35112,1.34997,,-5,-5.0,1.3508486,1.3506807,1.3505449999999999,1.3504093,1.3502414,1.35108,2025-08-29 19:06:00+00:00,1.35058,2025-08-29 19:20:00+00:00,1.35108,1,0,1,0,5.00000000000167,0,0,1,1,0.0010700000000001264,8.000000000008001e-05,0.0011500000000002064,1,1,1,1,1,1,0,0,0,0,0,0,25
15,2025-09-01 04:00:00+00:00,2025-09-01 05:01:00+00:00,2025-09-01 05:05:00+00:00,2025-09-01 05:08:00+00:00,1,5,8,GREEN,1.35184,1.352,1.35168,1.35238,,-3,-3.0,1.3522147999999998,1.3521125999999999,1.35203,1.3519474,1.3518452,1.3522,2025-09-01 05:05:00+00:00,1.35174,2025-09-01 05:02:00+00:00,1.35174,1,0,1,0,4.60000000000127,0,0,1,1,0.0005399999999999849,0.00015999999999993797,0.0006999999999999229,1,1,0,0,1,1,1,1,1,1,1,1,9
16,2025-09-01 05:00:00+00:00,2025-09-01 06:12:00+00:00,2025-09-01 06:20:00+00:00,2025-09-01 06:21:00+00:00,5,13,14,RED,1.35253,1.35238,1.35278,1.35174,,-8,-8.0,1.35253456,1.35238272,1.35226,1.35213728,1.35198544,1.35286,2025-09-01 06:12:00+00:00,1.3523,2025-09-01 06:20:00+00:00,1.35286,1,0,1,0,5.599999999998939,0,0,1,1,0.0007900000000000684,0.0002500000000000835,0.001040000000000152,1,1,1,1,1,0,0,0,0,0,0,0,11
17,2025-09-01 06:00:00+00:00,2025-09-01 07:07:00+00:00,2025-09-01 07:09:00+00:00,2025-09-01 07:57:00+00:00,6,8,45,RED,1.35318,1.35278,1.35408,1.3523,,-2,-2.0,1.35365992,1.35340004,1.3531900000000001,1.35297996,1.35272008,1.35322,2025-09-01 07:07:00+00:00,1.35192,2025-09-01 07:42:00+00:00,1.35322,1,0,1,1,13.000000000000789,1,1,1,1,0.0008799999999999919,0.0008999999999999009,0.0017799999999998928,1,1,1,1,1,1,1,1,1,1,1,1,41
18,2025-09-01 14:00:00+00:00,2025-09-01 15:00:00+00:00,2025-09-01 15:03:00+00:00,2025-09-01 15:28:00+00:00,0,3,12,RED,1.35474,1.3545,1.35498,1.35348,,-2,-2.0,1.354626,1.3544070000000001,1.35423,1.354053,1.353834,1.3549,2025-09-01 15:01:00+00:00,1.35393,2025-09-01 15:26:00+00:00,1.3549,1,0,1,0,9.699999999999154,0,0,1,1,0.0012600000000000389,0.00024000000000001798,0.0015000000000000568,1,1,1,1,1,1,1,0,1,0,0,0,14
19,2025-09-01 18:00:00+00:00,2025-09-01 19:00:00+00:00,2025-09-01 21:05:00+00:00,2025-09-01 21:06:00+00:00,0,23,24,RED,1.35438,1.35433,1.35441,1.35416,0.9999999999998899,0,0.0,1.3543509999999999,1.3543144999999999,1.354285,1.3542555,1.354219,1.35471,2025-09-01 21:05:00+00:00,1.35422,2025-09-01 21:06:00+00:00,1.35471,1,0,1,0,4.900000000001015,0,0,1,1,0.00021999999999988695,2.999999999997449e-05,0.00024999999999986144,1,1,1,1,1,1,1,1,1,0,0,0,26
20,2025-09-01 19:00:00+00:00,2025-09-01 20:09:00+00:00,2025-09-01 21:05:00+00:00,2025-09-01 22:05:00+00:00,9,56,109,RED,1.35488,1.35441,1.35495,1.35436,,-29,-37.0,1.3548107600000001,1.35472462,1.3546550000000002,1.35458538,1.35449924,1.355,2025-09-01 20:28:00+00:00,1.3541,2025-09-01 21:43:00+00:00,1.355,1,0,1,1,8.999999999999009,1,1,1,1,0.000520000000000076,7.00000000000145e-05,0.0005900000000000905,1,1,1,1,1,1,1,1,1,1,1,1,102
21,2025-09-01 21:00:00+00:00,2025-09-01 22:01:00+00:00,2025-09-01 22:01:00+00:00,2025-09-01 22:30:00+00:00,1,1,30,GREEN,1.35431,1.35447,1.35406,1.35471,3.900000000001125,4,4.0,1.3545566,1.3544617,1.3543850000000002,1.3543083,1.3542134000000001,1.35488,2025-09-01 22:16:00+00:00,,,1.35442,1,0,1,1,4.60000000000127,1,1,1,1,0.000400000000000178,0.00024999999999986144,0.0006500000000000394,0,0,1,1,1,1,1,1,1,1,1,1,31
22,2025-09-02 02:00:00+00:00,2025-09-02 03:20:00+00:00,2025-09-02 06:35:00+00:00,2025-09-02 06:36:00+00:00,20,86,87,GREEN,1.35292,1.35331,1.35237,1.35364,,-3,-3.0,1.35334028,1.35315486,1.353005,1.35285514,1.35266972,1.35336,2025-09-02 06:35:00+00:00,1.35253,2025-09-02 06:32:00+00:00,1.35253,1,0,1,0,8.299999999998864,0,0,1,1,0.0007200000000000539,0.0005499999999998284,0.0012699999999998823,1,1,1,1,1,1,1,1,1,1,1,1,69
23,2025-09-02 05:00:00+00:00,2025-09-02 06:17:00+00:00,2025-09-02 06:17:00+00:00,2025-09-02 06:25:00+00:00,13,13,19,GREEN,1.35211,1.35232,1.35202,1.3531,3.300000000001635,1,1.0,1.35284512,1.35268744,1.35256,1.35243256,1.35227488,1.35253,2025-09-02 06:22:00+00:00,,,1.35214,2,0,1,0,3.900000000001125,0,0,1,1,0.0009900000000000464,8.999999999992347e-05,0.0010799999999999699,0,0,0,0,0,0,0,0,1,0,1,1,8
